,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,2,눈빛언약,한,수,4세,56.5,,다비드,박천서,♠한명로,,510(-6),6.8,2.0,혀끈
1,2,5,더킹클래스,한,거,3세,56,,김정준,김학수,임정균,1½,474(8),4.6,1.4,망사눈
2,3,10,발바투,한,수,3세,56,,박태종,곽영효,안영환,4,476(0),11.7,2.8,"계란형큰, 망사눈"
3,4,4,마스터퓨처,한,거,3세,56,,송재철,서홍수,♠김명식,2,449(-6),3.7,1.4,
4,5,12,블랙실버,한,암,3세,52,,(-2)문성혁,서인석,홍상기,1¼,440(-11),2.6,1.3,계란형큰
5,6,1,메이블루,한,암,3세,54,,부민호,박윤규,♠박덕희,¾,435(0),13.2,3.4,"계란형큰+, 망사눈"
6,7,8,강철다리,한,암,3세,54,,조상범,서정하,♠공이공팔,½,466(2),114.4,23.1,"계란형큰, 망사"
7,8,6,새로운군주,한,거,4세,56.5,,박병윤,심승태,권용수,1,436(4),108.5,19.3,망사
8,9,7,럭키위크,한,수,3세,56,,박상우,김대근,김도윤,2,452(-13),103.6,16.4,눈가면
9,10,9,진동,한,수,3세,56,,윤영민,조현수,박세용,3,524(-12),153.1,24.8,"계란형큰, 망사눈"
10,11,11,에이스천하,한,암,3세,54,,김동수,정호익,김광두,9,499(-4),24.4,5.9,망사눈
11,,3,야호뷰티풀캣,한,암,3세,54,,김덕현,박재우,이태식,출전취소,0(0),----,----,망사+
0,1,4,전정사금,한,암,3세,54,,임기원,이관호,♠박재범,,491(-7),1.3,1.2,망사눈
1,2,10,해피플랜,한,암,3세,54,,다비드,이희영,김재영a,6,483(15),46.0,3.3,망사눈
2,3,11,본투글로리,한,암,3세,54,,안토니오,최봉주,♠박정배,3,450(-6),7.6,1.8,"계란형큰, 망사눈"
3,4,6,어메이징위즈,한,암,3세,54,,김정준,송문길,♠최몽주,1½,454(3),130.2,8.1,
4,5,3,윈드힐,한,암,3세,52,,(-2)문성혁,서인석,♠최상기,2,477(-2),7.0,1.3,망사눈
5,6,12,그린사이,한,암,3세,54,,신형철,홍대유,♠김재영b,½,485(-8),52.6,4.6,
6,7,7,쏘아라여장군,한,암,3세,54,,박상우,김대근,현태봉,머리,427(3),40.6,4.5,
7,8,8,트루,한,암,3세,54,,문정균,조현수,♠이혜란,¾,451(-1),86.1,7.4,"계란형큰, 망사눈"
8,9,2,인기열매,한,암,3세,54,,조상범,안병기,♠김기종,코,472(6),26.1,6.0,망사
9,10,5,파워뮤직,한,암,3세,54,,이기회,곽영효,♠이미경,2½,472(-13),47.3,6.3,
10,11,1,런던히트,한,암,3세,54,,송재철,구자흥,임흥호,목,475(13),44.2,6.0,
11,12,9,레이크스타,한,암,3세,54,,박병윤,김동철,김은갑,27,444(-12),119.9,15.1,
0,1,7,정문볼트,한,수,3세,55,,이혁,홍대유,♠김재영b,,470(-13),6.3,1.9,망사눈
1,2,6,원더풀플레저,한,암,3세,54,,먼로,서홍수,♠지대섭,4,478(7),2.4,1.4,망사눈
2,3,11,킹칸모르,한,수,3세,55,,박태종,김점오,이중연,2,479(7),4.7,1.6,"망사눈,반가지큰-"
3,4,8,디에코,한,암,3세,54,,조한별,김대근,♠안희철,1¼,444(-4),3.7,1.4,
4,5,3,글로벌선,한,암,3세,53,,김동수,최상식,♠장재형,½,462(-7),17.1,3.2,망사눈
5,6,9,선위너,한,암,4세,53.5,,이동국,서범석,이신근,4,444(-4),51.0,5.9,
6,7,10,경부도령,한,수,3세,55,,문정균,유재길,♠허건호,목,474(-1),54.9,10.2,
7,8,5,투어다이아,한,거,4세,57,,김덕현,박재우,양무승,목,445(-7),42.3,5.8,눈가면
8,9,4,원퍼트,한,수,3세,55,,이동하,지용철,박시용,3,502(2),34.5,4.8,"계란형큰,망사눈+,망사-"
9,10,2,슈퍼파크,한,암,3세,53,,조재로,배휴준,♠이성재,6,449(-13),49.1,11.7,"망사, Triabit"
10,11,1,오주애마,한,수,3세,55,,김옥성,김윤섭,♠김두식,7,504(-4),82.8,10.4,
11,12,12,대지의축복,한,암,5세,53.5,,이동진,김윤섭,박충범,¾,416(-25),167.8,32.8,"계란형큰+, 망사눈,혀끈-,Triabit-"
0,1,2,비사연,한,거,4세,56.5,33,이혁,심승태,전좌식,,466(-5),5.9,1.6,
1,2,9,왕탱이,한,거,3세,55,31,신형철,박대흥,죽마조합,4,491(4),1.2,1.1,눈가면
2,3,12,제주의요정,한,암,4세,53,29,김동수,최봉주,♠미즈타니 마사테루,3,466(-13),19.2,2.6,"계란형큰, 망사눈"
3,4,3,미사일캔디,한,수,5세,54,28,함완식,최영주,♠이장운,1½,442(10),25.5,3.2,망사눈
4,5,5,대카인,한,수,5세,54,28,부민호,박윤규,정기찬,1¼,490(2),25.9,3.1,"계란형큰, 망사"
5,6,7,패밀리파크,한,암,4세,51.5,26,조한별,신삼영,류재욱,머리,439(5),39.9,3.8,"계란형큰, 망사눈"
6,7,10,초원마루,한,암,4세,52.5,28,김효정,우창구,조홍구,1¾,519(-3),116.8,18.6,망사눈
7,8,8,대군옥,한,암,4세,51.5,26,다비드,손영표,♠표종순,코,451(1),31.7,3.3,"계란형큰, 망사눈"
8,9,11,맹산히어로,미,수,4세,54,28,안토니오,지용철,♠조용학,머리,492(6),74.6,9.5,Triabit
9,10,1,달과구름,한,거,4세,56.5,33,임기원,박병일,♠이관형,2½,501(-15),34.5,4.4,계란형큰+
10,11,4,굿초이스,한,수,5세,53,26,조상범,이관호,♠박남성,2,514(-11),136.6,13.0,"계란형큰, 망사눈"
11,12,6,아라시,한,거,4세,52,24,문정균,김동철,♠김광명,6,472(-9),113.0,8.3,망사눈
0,1,10,심플스타일,한,수,3세,55.5,30,먼로,송문길,♠(주)나스카,,476(0),3.4,1.5,"계란형큰, 눈가면"
1,2,5,가가나,한,수,3세,55.5,30,김덕현,박재우,이경호,2,526(6),15.0,3.1,
2,3,7,클린업트리오,한,거,4세,57,33,송재철,강성오,♠씨유네트워크,코,504(4),13.1,3.3,계란형큰
3,4,3,고업,한,암,3세,54.5,34,이혁,이희영,♠김정성,3,542(5),1.9,1.2,
4,5,12,갤럭시피스,한,암,4세,54,32,김효정,배대선,미리내,머리,492(0),16.3,2.8,망사
5,6,1,대지여걸,한,암,4세,54,32,지하주,최영주,말사모,1¾,442(0),11.5,2.0,망사눈
6,7,11,싱싱장수,한,거,4세,56,31,조재로,배휴준,전석호,½,477(-7),33.5,5.2,"반가지큰, 눈가면"
7,8,9,골드파크,한,암,4세,53,29,박병윤,김동균,김은갑,코,508(-6),91.9,17.3,"계란형큰, 망사눈"
8,9,2,과천히어로,한,거,5세,55,29,신형철,김윤섭,박충범,목,474(3),69.7,13.5,망사눈
9,10,4,풀문오션,한,암,4세,53,27,박을운,이신영,♠김선식,4,482(8),73.1,11.1,
10,11,6,그레이킹덤,미,수,3세,56.5,35,안토니오,지용철,♠장석린외1인(신치구),2½,509(-1),16.3,2.9,
11,12,8,미스평촌,한,암,6세,52,25,조한별,서인석,안병렬,16,458(-3),77.5,18.5,망사눈
0,1,9,정상여신,한,암,4세,*52,41,먼로,강환민,♠정동진,,498(3),2.9,1.5,망사
1,2,1,정문사이,한,수,4세,52,39,송재철,홍대유,♠김재영b,목,534(-2),5.9,1.7,"계란형큰, 망사"
2,3,8,불사불패,한,암,6세,51,38,다비드,서범석,지원철,¾,417(-2),68.0,12.0,"계란형큰, 망사눈"
3,4,11,백색광채,한,거,4세,51.5,38,이동하,배대선,미리내,¾,485(-2),29.7,7.5,망사
4,5,3,스피드벨,한,거,4세,52,39,김동수,임봉춘,♠최몽주,4,462(8),9.9,2.8,"망사눈+,망사-"
5,6,6,타우러스,한,수,5세,56,47,안토니오,박병일,♠한명로,2,498(2),9.1,2.5,망사눈
6,7,12,불의퀸,한,암,4세,53.5,45,임기원,손영표,신상섭,½,455(-1),13.6,3.3,"계란형큰, 망사눈"
7,8,10,선오브선더,한,거,4세,57,49,최범현,박대흥,양동희,1¾,463(-3),21.8,7.0,망사
8,9,4,스트레토,한,수,3세,*52,37,이혁,박윤규,박기태,1¾,514(6),12.7,3.1,"계란형큰, 망사"
9,10,2,델타케이,한,거,6세,56,47,조상범,김점오,♠강균호,½,494(1),36.8,6.3,"반가지큰, 망사눈"
10,11,7,강화총각,한,수,5세,56.5,48,김정준,서인석,서운석,½,436(4),63.4,11.1,"계란형큰, 망사눈"
11,12,5,엘리트레이디,한,암,3세,54,47,박태종,송문길,♠태희종합건설,½,480(-2),4.3,2.0,
0,1,3,블루키톤,미,수,3세,53.5,41,이준철,김대근,♠최병욱,,480(1),2.0,1.2,
1,2,2,킹오브룰즈,한,수,4세,56,46,먼로,조현수,♠이혜란,1,511(0),3.9,2.0,승인편자
2,3,10,행복왕자,미,수,3세,52.5,37,부민호,박윤규,♠이방훈,1¼,525(3),12.5,2.5,망사
3,4,4,더더비,미,거,4세,53,37,다비드,손영표,김재용,7,492(2),45.7,10.7,"계란형큰, 망사눈"
4,5,1,다비키,미,거,5세,55,44,박태종,서정하,구본순,½,501(3),18.4,3.8,
5,6,11,우정의향기,미,암,4세,54,47,송재철,김점오,♠강균호,목,476(4),12.5,3.1,"망사눈,반가지큰-"
6,7,6,천지명장,미,수,4세,56,45,김덕현,손영표,♠최임규,¾,442(11),55.7,8.2,"계란형큰, 망사눈"
7,8,8,카일라스댄서,미,수,5세,55,49,(-2)문성혁,송문길,지앤지프로덕션,½,471(2),24.9,4.7,망사
8,9,9,본능대로,미,거,4세,54,40,이혁,이희영,이창모,1¾,497(-4),11.3,2.5,망사눈
9,10,5,그레이트리,미,거,4세,55,44,임기원,김학수,♠이혜란,1¼,433(-7),16.7,3.4,망사눈
10,11,7,포에버위너,한,암,5세,55,49,안토니오,우창구,이보원,6,478(-2),21.6,4.7,"망사눈, Triabit"
11,12,12,치투치투,미,수,3세,52.5,37,최범현,홍대유,♠이경희,49,488(-10),74.8,14.7,계란형큰
0,1,8,소울메리트,미,수,3세,52.5,39,조상범,안병기,♠박남성,,511(-2),2.5,1.3,망사눈
1,2,4,수리수리마,미,암,3세,52,41,송재철,강환민,♠서창식,8,475(-2),5.4,1.6,
2,3,7,대디코잔,미,거,3세,52,38,문정균,최상식,♠강석대,2½,472(-18),49.3,7.2,"망사+,망사눈-"
3,4,3,더트서퍼,미,거,3세,*52,37,이혁,유재길,♠서순배,3,464(-3),11.4,2.8,망사
4,5,1,그레이돌,미,거,3세,*52,37,박상우,최용구,♠강무웅,1½,439(-13),107.1,17.3,"계란형큰, 망사눈, 혀끈"
5,6,12,풀부스터,미,수,3세,53.5,41,임기원,임봉춘,♠최몽주,2,447(-7),4.8,1.6,눈가면+
6,7,2,로럴케이,미,암,3세,*52,38,김정준,김윤섭,♠강경운,1,474(8),66.6,10.5,
7,8,6,루킹퍼스트,미,수,3세,52.5,39,박을운,최용구,홍기석,½,507(-2),4.3,1.6,"계란형큰, 눈가면"
8,9,9,정문에이스,미,수,3세,52,38,조한별,홍대유,♠김재영b,5,494(3),135.5,15.0,
9,10,5,정상스마트,미,거,3세,56,46,먼로,박희철,♠정동진,3,523(0),15.2,3.9,눈가면
10,11,11,코인피버,미,거,3세,52,38,방춘식,김동철,♠(주)디알엠씨티,8,478(6),144.0,19.2,"망사, 반가지큰"
11,12,10,문학번개,미,수,3세,52,38,박태종,김순근,♠권경자,2½,494(3),89.2,17.8,"반가지큰, 망사눈"
0,1,12,심장의고동,한,수,4세,57,85,박태종,지용철,♠오종환,,511(-19),12.7,2.8,계란형큰
1,2,4,도끼블레이드,한,수,4세,57,70,안토니오,박대흥,♠김형란,머리,539(1),8.4,2.3,"계란형큰, 망사,혀끈+"
2,3,3,가온챔프,한,수,5세,57,121,임기원,안병기,♠김기종,머리,496(1),1.7,1.2,망사눈
3,4,6,글로벌축제,한,수,4세,57,73,이준철,최상식,♠장재형,4,518(2),31.1,5.9,망사눈
4,5,5,리드머니,한,암,6세,55,90,먼로,박윤규,♠박덕희,½,495(-1),20.4,2.6,"계란형큰, 망사눈"
5,6,10,독도지기,한,수,5세,57,101,함완식,송문길,황영금,머리,521(11),4.8,1.6,혀끈
6,7,2,컴플리트스윕,한,수,5세,57,83,문정균,조현수,♠장석영,1,519(0),31.2,4.5,계란형큰
7,8,14,강성대국,한,수,7세,57,84,김동수,김점오,박양호,½,473(-3),235.7,34.6,망사눈
8,9,9,천지스톰,한,수,7세,57,109,박을운,김동균,♠조창석,코,494(-3),36.0,5.7,망사눈
9,10,1,야호스마트캣,한,거,5세,57,97,김덕현,박재우,이태식,1,467(-12),58.6,8.2,"망사, 반가지큰"
10,11,7,원더풀플라이,한,수,4세,57,80,이혁,박대흥,♠정은섭,1¾,504(2),19.9,4.3,망사눈
11,12,8,신규강자,한,거,8세,57,88,다비드,이관호,서홍배,3,489(5),177.8,38.9,망사눈
12,13,11,라온매직,한,거,6세,57,94,최범현,박종곤,♠라온산업개발(주),9,487(0),87.5,12.1,망사눈
13,14,13,신의명령,한,암,5세,55,86,하정훈,박재우,이종천,1½,454(1),108.5,14.5,망사
0,1,4,샤크대장군,한,수,5세,57,79,박태종,배휴준,이종길,,495(-5),1.7,1.1,"망사, 반가지큰"
1,2,8,사바킹덤,한,거,4세,55,69,김동수,박병일,♠이관형,3,465(1),12.5,2.6,계란형큰
2,3,6,환상스타,미,수,4세,54,67,먼로,서인석,♠최동천,1¼,464(5),9.8,1.8,
3,4,7,이겨주마,미,거,5세,55,72,안토니오,홍대유,김재영a,3,556(-9),16.4,4.7,Triabit
4,5,10,반야동행,미,수,6세,57,79,다비드,토니,♠한명로,2½,506(-7),23.1,4.2,"계란형큰,양털뺨+,혀끈+,양털코-"
5,6,3,베스트불릿,한,수,5세,54,66,송재철,박천서,♠베스트샤인조합,½,488(-1),37.9,3.9,"망사눈, Triabit"
6,7,1,명품축제,한,수,4세,56,73,조상범,김점오,박양호,½,510(-12),3.6,1.5,"망사,혀끈+,계란형큰-"
7,8,9,천마,미,거,9세,57,80,김옥성,최봉주,조금제,½,448(-9),56.4,9.4,망사눈
8,9,11,피케이파티,한,암,5세,53,79,(-2)문성혁,송문길,♠김태성,1,499(-1),60.0,7.7,망사
9,10,12,골드마운틴,한,거,8세,56,76,박병윤,박희철,♠이미경,1¼,480(-12),102.8,16.1,"계란형큰, 망사눈"
10,11,5,프로마테우스,미,거,7세,54,66,문정균,조현수,♠이태인,머리,470(-5),85.7,18.6,계란형큰
11,12,2,원더풀챔피언,한,수,5세,55,70,이동하,김순근,이장한,1,475(-10),47.3,5.8,망사눈
0,1,12,라온스톰,한,거,4세,55,64,(-2)문성혁,박종곤,♠라온건설,,472(0),9.5,3.7,"반가지큰, 망사눈"
1,2,7,늘푸른캣,한,수,5세,54,58,박태종,이희영,(주)늘푸른목장,1¾,527(-9),4.4,1.6,
2,3,8,울트라챔피언,한,거,4세,55,60,조상범,안병기,♠조명식,코,471(-2),39.8,8.6,"계란형큰, 망사눈"
3,4,1,미르스톰,한,거,4세,55.5,61,임기원,김동철,♠이월희,½,463(1),6.7,2.1,망사눈
4,5,3,금성황제,한,수,4세,51.5,53,하정훈,박재우,♠조창규,¾,507(11),36.7,6.9,망사눈
5,6,6,청운시대,한,거,6세,55,60,조재로,배휴준,서상주,1,492(-7),37.2,6.5,"계란형큰, 망사눈"
6,7,4,비욘드오버,한,암,4세,*52,53,송재철,김점오,♠이선호,코,465(-2),32.8,6.7,
7,8,2,현무,한,거,6세,54.5,59,다비드,이관호,♠황은호,½,459(-1),19.6,4.4,"계란형큰, 망사눈"
8,9,5,님의향기,한,수,4세,53.5,57,신형철,토니,♠한명로,¾,498(-1),3.0,1.6,"계란형큰, 혀끈,눈가면+,망사눈-"
9,10,11,러닝복스,한,암,4세,52,53,먼로,최봉주,♠오종환,2,452(-6),9.4,2.6,망사눈
10,11,9,탁트인,한,암,3세,51,53,이동하,지용철,♠김광명,2,473(-12),7.0,2.0,
11,12,10,밸리퀸,한,암,4세,51,52,김동수,홍대유,김인호,10,451(-9),36.9,14.8,망사+
